feature_name,ref_end,ref_seq_name,ref_start,splice_index,transcription_index,translation_modifier_name
p7,2771,REF_6k_D84264,2583,1,1,
p7,2771,REF_6l_EF424628,2583,1,1,
p7,2771,REF_6l_JX183556,2583,1,1,
p7,2771,REF_6m_DQ835766,2583,1,1,
p7,2771,REF_6m_DQ835767,2583,1,1,
p7,2771,REF_6s_EU408329,2583,1,1,
p7,2771,REF_6v_EU798760,2583,1,1,
p7,2771,REF_6xb_JX183552,2583,1,1,
p7,2771,REF_6xb_KJ567645,2583,1,1,
p7,2771,REF_6_unassigned_DQ278893,2583,1,1,
p7,2771,REF_6_unassigned_JX183551,2583,1,1,
p7,2771,REF_6_unassigned_JX183553,2583,1,1,
p7,2771,REF_6_unassigned_JX183554,2583,1,1,
p7,2771,REF_6_unassigned_JX183558,2583,1,1,
p7,2772,REF_6n_DQ278894,2584,1,1,
p7,2773,REF_2_unassigned_JF735117,2585,1,1,
p7,2774,REF_6xe_JX183557,2586,1,1,
p7,2774,REF_6xe_KM252792,2586,1,1,
p7,2774,REF_6_unassigned_KC844040,2586,1,1,
p7,2777,REF_2_unassigned_JF735119,2589,1,1,
p7,2777,REF_6e_DQ314805,2589,1,1,
p7,2777,REF_6g_D63822,2589,1,1,
p7,2777,REF_6g_DQ314806,2589,1,1,
p7,2778,REF_3_unassigned_JF735124,2590,1,1,
p7,2778,REF_6_unassigned_KJ470622,2590,1,1,
p7,2778,REF_7a_NC_030791,2590,1,1,
p7,2778,REF_7_NC_030791,2590,1,1,
p7,2779,REF_1e_KC248194,2591,1,1,
p7,2779,REF_2a_AB047639,2591,1,1,
p7,2779,REF_2a_D00944,2591,1,1,
p7,2779,REF_2c_D50409,2591,1,1,
p7,2779,REF_2d_JF735114,2591,1,1,
p7,2779,REF_2f_KC844042,2591,1,1,
p7,2779,REF_2f_KC844050,2591,1,1,
p7,2779,REF_2j_JF735113,2591,1,1,
p7,2779,REF_2m_JF735111,2591,1,1,
p7,2779,REF_2r_JF735115,2591,1,1,
p7,2779,REF_2u_JF735112,2591,1,1,
p7,2779,REF_2_D00944,2591,1,1,
p7,2779,REF_2_unassigned_JF735110,2591,1,1,
p7,2779,REF_2_unassigned_JF735116,2591,1,1,
p7,2779,REF_2_unassigned_JF735118,2591,1,1,
p7,2779,REF_6_unassigned_KJ470621,2591,1,1,
p7,2779,REF_6_unassigned_KJ470624,2591,1,1,
p7,2780,REF_1i_KJ439772,2592,1,1,
p7,2780,REF_2b_AB030907,2592,1,1,
p7,2780,REF_2b_D10988,2592,1,1,
p7,2780,REF_2k_AB031663,2592,1,1,
p7,2781,REF_3e_KJ470618,2593,1,1,
p7,2781,REF_3h_JF735121,2593,1,1,
p7,2781,REF_3h_JF735126,2593,1,1,
p7,2781,REF_3k_D63821,2593,1,1,
p7,2781,REF_3k_JF735122,2593,1,1,
p7,2781,REF_6w_DQ278892,2593,1,1,
p7,2782,REF_6_unassigned_KJ470620,2594,1,1,
p7,2783,REF_6xd_KM252789,2595,1,1,
p7,2784,REF_3a_D28917,2596,1,1,
p7,2784,REF_3a_NC_009824,2596,1,1,
p7,2784,REF_3_NC_009824,2596,1,1,
p7,2784,REF_6b_NC_009827,2596,1,1,
p7,2784,REF_6_NC_009827,2596,1,1,
p7,2785,REF_3d_KJ470619,2597,1,1,
p7,2785,REF_3i_FJ407092,2597,1,1,
p7,2786,REF_6xc_KJ567651,2598,1,1,
p7,2786,REF_6xd_KM252790,2598,1,1,
p7,2786,REF_6xd_KM252791,2598,1,1,
p7,2787,REF_1l_KC248193,2599,1,1,
p7,2787,REF_1l_KC248196,2599,1,1,
p7,2787,REF_1_unassigned_KJ439776,2599,1,1,
p7,2787,REF_3g_JF735123,2599,1,1,
p7,2788,REF_3a_JN714194,2600,1,1,
p7,2789,REF_6_unassigned_KC844039,2601,1,1,
p7,2790,REF_1l_KC248197,2602,1,1,
p7,2790,REF_3b_D49374,2602,1,1,
p7,2792,REF_1_unassigned_KC248195,2604,1,1,
p7,2980,REF_2e_JF735120,2591,1,1,
precursor_polyprotein,10,REF_4j_L36438,2,1,1,
precursor_polyprotein,96,REF_2n_L39309_L44602,1,1,1,
precursor_polyprotein,96,REF_2p_L39300_L44601,1,1,1,
precursor_polyprotein,111,REF_4e_L29589_L29590,4,1,1,
precursor_polyprotein,125,REF_2g_X93323,3,1,1,
precursor_polyprotein,195,REF_4e_L29589_L29590,115,1,1,
precursor_polyprotein,195,REF_4h_L29610_L29611,1,1,1,
precursor_polyprotein,195,REF_4i_L36439_L36437,1,1,1,
precursor_polyprotein,197,REF_2g_X93323,129,1,1,
precursor_polyprotein,198,REF_2h_X93327,1,1,1,
precursor_polyprotein,225,REF_2n_L39309_L44602,97,1,1,
precursor_polyprotein,225,REF_2p_L39300_L44601,97,1,1,
precursor_polyprotein,322,REF_4j_L36438,14,1,1,
precursor_polyprotein,324,REF_4e_L29589_L29590,196,1,1,
precursor_polyprotein,324,REF_4h_L29610_L29611,196,1,1,
precursor_polyprotein,324,REF_4i_L36439_L36437,196,1,1,
precursor_polyprotein,330,REF_4j_L36438,328,1,1,
precursor_polyprotein,447,REF_2n_L39309_L44602,226,1,1,
precursor_polyprotein,447,REF_2p_L39300_L44601,226,1,1,
precursor_polyprotein,483,REF_2n_L39309_L44602,460,1,1,
precursor_polyprotein,567,REF_4i_L36439_L36437,325,1,1,
precursor_polyprotein,573,REF_2s_JQ924942_HM777447_HM777332,1,1,1,
precursor_polyprotein,579,REF_4e_L29589_L29590,325,1,1,
precursor_polyprotein,579,REF_4h_L29610_L29611,325,1,1,
precursor_polyprotein,582,REF_2s_JQ924942_HM777447_HM777332,574,1,1,
precursor_polyprotein,600,REF_4i_L36439_L36437,592,1,1,
precursor_polyprotein,612,REF_4i_L36439_L36437,604,1,1,
precursor_polyprotein,654,REF_4i_L36439_L36437,616,1,1,
precursor_polyprotein,660,REF_4i_L36439_L36437,658,1,1,
precursor_polyprotein,691,REF_1f_L38350_L38371,239,1,1,
precursor_polyprotein,712,REF_1f_L38350_L38371,695,1,1,
precursor_polyprotein,724,REF_1f_L38350_L38371,716,1,1,
precursor_polyprotein,744,REF_2s_JQ924942_HM777447_HM777332,595,1,1,
precursor_polyprotein,745,REF_1f_L38350_L38371,740,1,1,
precursor_polyprotein,757,REF_1f_L38350_L38371,749,1,1,
precursor_polyprotein,775,REF_1f_L38350_L38371,764,1,1,
precursor_polyprotein,792,REF_2n_L39309_L44602,487,1,1,
precursor_polyprotein,798,REF_2p_L39300_L44601,460,1,1,
precursor_polyprotein,811,REF_1f_L38350_L38371,779,1,1,
precursor_polyprotein,811,REF_2o_L38333_L38373,239,1,1,
precursor_polyprotein,832,REF_3c_D16612_D14198_D16613,260,1,1,
precursor_polyprotein,833,REF_3f_D16614_D14203_D16615,261,1,1,
precursor_polyprotein,864,REF_4i_L36439_L36437,664,1,1,
precursor_polyprotein,913,REF_1f_L38350_L38371,812,1,1,
precursor_polyprotein,924,REF_4i_L36439_L36437,868,1,1,
precursor_polyprotein,930,REF_4e_L29589_L29590,592,1,1,
precursor_polyprotein,930,REF_4h_L29610_L29611,592,1,1,
precursor_polyprotein,930,REF_4i_L36439_L36437,928,1,1,
precursor_polyprotein,940,REF_1f_L38350_L38371,917,1,1,
precursor_polyprotein,940,REF_2o_L38333_L38373,812,1,1,
precursor_polyprotein,961,REF_3c_D16612_D14198_D16613,833,1,1,
precursor_polyprotein,962,REF_3f_D16614_D14203_D16615,834,1,1,
precursor_polyprotein,1008,REF_2l_KC197240,314,1,1,
precursor_polyprotein,1015,REF_2i_DQ155561,314,1,1,
precursor_polyprotein,1033,REF_2l_KC197240,1027,1,1,
precursor_polyprotein,1043,REF_4o_FJ462440,342,1,1,
precursor_polyprotein,1186,REF_1f_L38350_L38371,941,1,1,
precursor_polyprotein,1192,REF_2o_L38333_L38373,941,1,1,
precursor_polyprotein,1408,REF_3c_D16612_D14198_D16613,962,1,1,
precursor_polyprotein,1409,REF_3f_D16614_D14203_D16615,963,1,1,
precursor_polyprotein,1410,REF_2s_JQ924942_HM777447_HM777332,1096,1,1,
precursor_polyprotein,1471,REF_2i_DQ155561,1016,1,1,
precursor_polyprotein,1483,REF_2l_KC197240,1034,1,1,
precursor_polyprotein,1499,REF_4o_FJ462440,1044,1,1,
precursor_polyprotein,1510,REF_1f_L38350_L38371,1202,1,1,
precursor_polyprotein,1528,REF_1f_L38350_L38371,1517,1,1,
precursor_polyprotein,1543,REF_2o_L38333_L38373,1205,1,1,
precursor_polyprotein,1639,REF_2i_DQ155561,1472,1,1,
precursor_polyprotein,1654,REF_2l_KC197240,1487,1,1,
precursor_polyprotein,1667,REF_4o_FJ462440,1500,1,1,
precursor_polyprotein,1735,REF_2i_DQ155561,1640,1,1,
precursor_polyprotein,1759,REF_2i_DQ155561,1739,1,1,
precursor_polyprotein,1763,REF_4o_FJ462440,1668,1,1,
precursor_polyprotein,1774,REF_2l_KC197240,1655,1,1,
precursor_polyprotein,1784,REF_4o_FJ462440,1764,1,1,
precursor_polyprotein,1852,REF_3c_D16612_D14198_D16613,1520,1,1,
precursor_polyprotein,1853,REF_3f_D16614_D14203_D16615,1521,1,1,
precursor_polyprotein,2038,REF_2i_DQ155561,1763,1,1,
precursor_polyprotein,2053,REF_2l_KC197240,1775,1,1,
precursor_polyprotein,2063,REF_4o_FJ462440,1785,1,1,
precursor_polyprotein,2629,REF_2i_DQ155561,2045,1,1,
precursor_polyprotein,2644,REF_2l_KC197240,2054,1,1,
precursor_polyprotein,2645,REF_4o_FJ462440,2064,1,1,
precursor_polyprotein,2749,REF_2i_DQ155561,2630,1,1,
precursor_polyprotein,2764,REF_2l_KC197240,2645,1,1,
precursor_polyprotein,2765,REF_4o_FJ462440,2646,1,1,
precursor_polyprotein,2767,REF_2i_DQ155561,2750,1,1,
precursor_polyprotein,2782,REF_2l_KC197240,2765,1,1,
precursor_polyprotein,2783,REF_4o_FJ462440,2766,1,1,
precursor_polyprotein,2959,REF_3c_D16612_D14198_D16613,2198,1,1,
precursor_polyprotein,2960,REF_3f_D16614_D14203_D16615,2199,1,1,
precursor_polyprotein,6698,REF_4o_FJ462440,2784,1,1,
precursor_polyprotein,6703,REF_4o_FJ462440,6701,1,1,
precursor_polyprotein,6750,REF_4o_FJ462440,6706,1,1,
precursor_polyprotein,6784,REF_2i_DQ155561,2768,1,1,
precursor_polyprotein,6805,REF_2i_DQ155561,6785,1,1,
precursor_polyprotein,6810,REF_2i_DQ155561,6808,1,1,
precursor_polyprotein,6818,REF_2i_DQ155561,6813,1,1,
precursor_polyprotein,6844,REF_2i_DQ155561,6821,1,1,
precursor_polyprotein,6969,REF_2i_DQ155561,6847,1,1,
precursor_polyprotein,6975,REF_2i_DQ155561,6973,1,1,
precursor_polyprotein,6989,REF_4o_FJ462440,6753,1,1,
precursor_polyprotein,6991,REF_2l_KC197240,2783,1,1,
precursor_polyprotein,7015,REF_2i_DQ155561,6977,1,1,
precursor_polyprotein,7031,REF_4o_FJ462440,6990,1,1,
precursor_polyprotein,7034,REF_4o_FJ462440,7032,1,1,
precursor_polyprotein,7036,REF_2l_KC197240,6992,1,1,
precursor_polyprotein,7096,REF_2i_DQ155561,7016,1,1,
precursor_polyprotein,7112,REF_4o_FJ462440,7035,1,1,
precursor_polyprotein,7117,REF_2l_KC197240,7037,1,1,
precursor_polyprotein,7141,REF_2i_DQ155561,7097,1,1,
precursor_polyprotein,7157,REF_4o_FJ462440,7113,1,1,
precursor_polyprotein,7163,REF_2l_KC197240,7118,1,1,
precursor_polyprotein,7297,REF_2i_DQ155561,7145,1,1,
precursor_polyprotein,7310,REF_4o_FJ462440,7158,1,1,
precursor_polyprotein,7318,REF_2l_KC197240,7164,1,1,
precursor_polyprotein,7400,REF_4o_FJ462440,7311,1,1,
precursor_polyprotein,7447,REF_2i_DQ155561,7298,1,1,
precursor_polyprotein,7469,REF_4o_FJ462440,7401,1,1,
precursor_polyprotein,7480,REF_2l_KC197240,7319,1,1,
precursor_polyprotein,7522,REF_2i_DQ155561,7460,1,1,
precursor_polyprotein,7532,REF_4o_FJ462440,7470,1,1,
precursor_polyprotein,7535,REF_4o_FJ462440,7533,1,1,
precursor_polyprotein,7545,REF_2l_KC197240,7481,1,1,
precursor_polyprotein,7559,REF_4o_FJ462440,7536,1,1,
precursor_polyprotein,7573,REF_2i_DQ155561,7571,1,1,
precursor_polyprotein,7573,REF_2l_KC197240,7546,1,1,
precursor_polyprotein,7612,REF_2i_DQ155561,7586,1,1,
precursor_polyprotein,9052,REF_4a_DQ988074,260,1,1,
precursor_polyprotein,9088,REF_4d_FJ462437,341,1,1,
precursor_polyprotein,9102,REF_2b_AB661382,1,1,1,
precursor_polyprotein,9102,REF_2b_AB661388,1,1,1,
precursor_polyprotein,9110,REF_2j_HM777358,261,1,1,
precursor_polyprotein,9122,REF_6w_EU643836,66,1,1,
precursor_polyprotein,9125,REF_6w_EU643834,66,1,1,
precursor_polyprotein,9157,REF_4g_JX227971,131,1,1,
precursor_polyprotein,9172,REF_4v_HQ537008,257,1,1,
precursor_polyprotein,9175,REF_4v_HQ537009,257,1,1,
precursor_polyprotein,9181,REF_1a_EF407457,146,1,1,
precursor_polyprotein,9187,REF_1_unassigned_HQ537007,236,1,1,
precursor_polyprotein,9190,REF_1a_HQ850279,191,1,1,
precursor_polyprotein,9223,REF_4_unassigned_FJ025854,191,1,1,
precursor_polyprotein,9226,REF_4w_FJ025855,191,1,1,
precursor_polyprotein,9226,REF_4w_FJ025856,191,1,1,
precursor_polyprotein,9244,REF_4v_JX227960,227,1,1,
precursor_polyprotein,9258,REF_4d_DQ418786,235,1,1,
precursor_polyprotein,9262,REF_4k_EU392171,227,1,1,
precursor_polyprotein,9269,REF_4o_JX227977,249,1,1,
precursor_polyprotein,9283,REF_4d_EU392172,263,1,1,
precursor_polyprotein,9284,REF_4m_JX227972,264,1,1,
precursor_polyprotein,9286,REF_4n_JX227970,263,1,1,
precursor_polyprotein,9287,REF_4g_JX227963,264,1,1,
precursor_polyprotein,9288,REF_4a_DQ418789,262,1,1,
precursor_polyprotein,9290,REF_4l_JX227957,261,1,1,
precursor_polyprotein,9291,REF_4f_EU392175,262,1,1,
precursor_polyprotein,9291,REF_5a_AF064490,247,1,1,
precursor_polyprotein,9292,REF_4f_EU392174,263,1,1,
precursor_polyprotein,9294,REF_2c_JX227949,256,1,1,
precursor_polyprotein,9297,REF_4v_JX227959,274,1,1,
precursor_polyprotein,9299,REF_4k_EU392173,264,1,1,
precursor_polyprotein,9301,REF_4r_JX227976,263,1,1,
precursor_polyprotein,9304,REF_4f_EF589161,275,1,1,
precursor_polyprotein,9306,REF_4a_NC_009825,280,1,1,
precursor_polyprotein,9306,REF_4_NC_009825,280,1,1,
precursor_polyprotein,9310,REF_4_unassigned_JX227964,275,1,1,
precursor_polyprotein,9315,REF_6a_HQ639936,280,1,1,
precursor_polyprotein,9324,REF_5a_NC_009826,280,1,1,
precursor_polyprotein,9324,REF_5_NC_009826,280,1,1,
precursor_polyprotein,9331,REF_3i_JX227955,266,1,1,
precursor_polyprotein,9333,REF_3g_JX227954,265,1,1,
precursor_polyprotein,9337,REF_1b_EU781828,305,1,1,
precursor_polyprotein,9340,REF_6a_Y12083,284,1,1,
precursor_polyprotein,9343,REF_2i_DQ155561,7613,1,1,
precursor_polyprotein,9348,REF_1b_EU781827,316,1,1,
precursor_polyprotein,9350,REF_1_unassigned_AJ851228,315,1,1,
precursor_polyprotein,9354,REF_2i_DQ155561,9346,1,1,
precursor_polyprotein,9355,REF_6a_AY859526,296,1,1,
precursor_polyprotein,9358,REF_2l_KC197235,314,1,1,
precursor_polyprotein,9358,REF_6v_EU158186,308,1,1,
precursor_polyprotein,9358,REF_6v_EU798761,308,1,1,
precursor_polyprotein,9359,REF_2i_DQ155561,9357,1,1,
precursor_polyprotein,9359,REF_4o_FJ462440,7560,1,1,
precursor_polyprotein,9361,REF_1g_AM910652,314,1,1,
precursor_polyprotein,9361,REF_4l_FJ839870,341,1,1,
precursor_polyprotein,9361,REF_4_unassigned_JF735129,341,1,1,
precursor_polyprotein,9361,REF_6n_EU246938,314,1,1,
precursor_polyprotein,9362,REF_1b_D90208,330,1,1,
precursor_polyprotein,9362,REF_2j_HM777359,261,1,1,
precursor_polyprotein,9362,REF_4m_FJ462433,342,1,1,
precursor_polyprotein,9362,REF_4s_JF735136,342,1,1,
precursor_polyprotein,9362,REF_4_unassigned_JF735131,342,1,1,
precursor_polyprotein,9364,REF_2k_JX227953,263,1,1,
precursor_polyprotein,9364,REF_3a_X76918,299,1,1,
precursor_polyprotein,9364,REF_4p_FJ462431,341,1,1,
precursor_polyprotein,9364,REF_4t_FJ839869,341,1,1,
precursor_polyprotein,9364,REF_4_unassigned_JF735130,341,1,1,
precursor_polyprotein,9364,REF_4_unassigned_JF735135,341,1,1,
precursor_polyprotein,9364,REF_6o_EU246934,314,1,1,
precursor_polyprotein,9364,REF_6t_EU246939,314,1,1,
precursor_polyprotein,9365,REF_1b_M58335,333,1,1,
precursor_polyprotein,9367,REF_4n_FJ462441,341,1,1,
precursor_polyprotein,9367,REF_6u_EU246940,314,1,1,
precursor_polyprotein,9368,REF_2m_JX227967,264,1,1,
precursor_polyprotein,9368,REF_4g_FJ462432,342,1,1,
precursor_polyprotein,9369,REF_2i_DQ155561,9364,1,1,
precursor_polyprotein,9370,REF_6e_EU246931,314,1,1,
precursor_polyprotein,9370,REF_6f_EU246936,314,1,1,
precursor_polyprotein,9373,REF_2l_KC197240,7574,1,1,
precursor_polyprotein,9374,REF_1d_KJ439768,342,1,1,
precursor_polyprotein,9374,REF_4q_FJ462434,342,1,1,
precursor_polyprotein,9375,REF_6t_EF632071,325,1,1,
precursor_polyprotein,9376,REF_4b_FJ462435,341,1,1,
precursor_polyprotein,9376,REF_4r_FJ462439,341,1,1,
precursor_polyprotein,9376,REF_4_unassigned_JF735127,341,1,1,
precursor_polyprotein,9376,REF_4_unassigned_JF735134,341,1,1,
precursor_polyprotein,9376,REF_6a_EU246930,317,1,1,
precursor_polyprotein,9376,REF_6xa_EU408330,308,1,1,
precursor_polyprotein,9376,REF_6xa_EU408331,308,1,1,
precursor_polyprotein,9376,REF_6xa_EU408332,308,1,1,
precursor_polyprotein,9377,REF_1a_M62321,342,1,1,
precursor_polyprotein,9377,REF_1a_M67463,342,1,1,
precursor_polyprotein,9377,REF_1a_NC_004102,342,1,1,
precursor_polyprotein,9377,REF_1c_AY051292,342,1,1,
precursor_polyprotein,9377,REF_1c_AY651061,342,1,1,
precursor_polyprotein,9377,REF_1c_D14853,342,1,1,
precursor_polyprotein,9377,REF_1j_KJ439773,342,1,1,
precursor_polyprotein,9377,REF_1k_KJ439774,342,1,1,
precursor_polyprotein,9377,REF_1m_KJ439782,342,1,1,
precursor_polyprotein,9377,REF_1n_KJ439775,342,1,1,
precursor_polyprotein,9377,REF_1_NC_004102,342,1,1,
precursor_polyprotein,9377,REF_1_unassigned_KJ439777,342,1,1,
precursor_polyprotein,9377,REF_1_unassigned_KJ439780,342,1,1,
precursor_polyprotein,9377,REF_4k_FJ462438,342,1,1,
precursor_polyprotein,9377,REF_MASTER_NC_004102,342,1,1,
precursor_polyprotein,9378,REF_1n_KJ439781,343,1,1,
precursor_polyprotein,9378,REF_1_unassigned_KJ439779,343,1,1,
precursor_polyprotein,9378,REF_2a_HQ639944,277,1,1,
precursor_polyprotein,9379,REF_4_unassigned_JF735138,341,1,1,
precursor_polyprotein,9380,REF_1h_KC248198,342,1,1,
precursor_polyprotein,9380,REF_1h_KC248199,342,1,1,
precursor_polyprotein,9380,REF_1m_KJ439778,342,1,1,
precursor_polyprotein,9380,REF_6d_D84263,339,1,1,
precursor_polyprotein,9381,REF_7a_NC_030791,340,1,1,
precursor_polyprotein,9381,REF_7_NC_030791,340,1,1,
precursor_polyprotein,9382,REF_6e_EU246932,314,1,1,
precursor_polyprotein,9383,REF_3b_JQ065709,315,1,1,
precursor_polyprotein,9386,REF_1i_KJ439772,342,1,1,
precursor_polyprotein,9386,REF_6h_D84265,339,1,1,
precursor_polyprotein,9386,REF_6n_DQ835768,339,1,1,
precursor_polyprotein,9386,REF_6_unassigned_JX183549,339,1,1,
precursor_polyprotein,9386,REF_6_unassigned_JX183550,339,1,1,
precursor_polyprotein,9387,REF_6c_EF424629,340,1,1,
precursor_polyprotein,9387,REF_6q_EF424625,340,1,1,
precursor_polyprotein,9388,REF_1e_KC248194,341,1,1,
precursor_polyprotein,9388,REF_6_unassigned_DQ278891,341,1,1,
precursor_polyprotein,9389,REF_6i_DQ835762,339,1,1,
precursor_polyprotein,9389,REF_6i_DQ835770,339,1,1,
precursor_polyprotein,9389,REF_6j_DQ835761,339,1,1,
precursor_polyprotein,9389,REF_6j_DQ835769,339,1,1,
precursor_polyprotein,9389,REF_6k_D84264,339,1,1,
precursor_polyprotein,9389,REF_6l_EF424628,339,1,1,
precursor_polyprotein,9389,REF_6l_JX183556,339,1,1,
precursor_polyprotein,9389,REF_6m_DQ835766,339,1,1,
precursor_polyprotein,9389,REF_6m_DQ835767,339,1,1,
precursor_polyprotein,9389,REF_6o_EF424627,339,1,1,
precursor_polyprotein,9389,REF_6r_EU408328,339,1,1,
precursor_polyprotein,9389,REF_6s_EU408329,339,1,1,
precursor_polyprotein,9389,REF_6v_EU798760,339,1,1,
precursor_polyprotein,9389,REF_6xb_JX183552,339,1,1,
precursor_polyprotein,9389,REF_6xb_KJ567645,339,1,1,
precursor_polyprotein,9389,REF_6_unassigned_DQ278893,342,1,1,
precursor_polyprotein,9389,REF_6_unassigned_JX183551,339,1,1,
precursor_polyprotein,9389,REF_6_unassigned_JX183553,339,1,1,
precursor_polyprotein,9389,REF_6_unassigned_JX183554,339,1,1,
precursor_polyprotein,9389,REF_6_unassigned_JX183558,339,1,1,
precursor_polyprotein,9390,REF_6n_DQ278894,343,1,1,
precursor_polyprotein,9390,REF_6p_EF424626,340,1,1,
precursor_polyprotein,9392,REF_6xe_JX183557,339,1,1,
precursor_polyprotein,9392,REF_6xe_KM252792,339,1,1,
precursor_polyprotein,9392,REF_6_unassigned_KC844040,339,1,1,
precursor_polyprotein,9393,REF_6_unassigned_KJ470625,340,1,1,
precursor_polyprotein,9395,REF_6f_DQ835760,339,1,1,
precursor_polyprotein,9396,REF_1l_KC248193,343,1,1,
precursor_polyprotein,9396,REF_1l_KC248196,343,1,1,
precursor_polyprotein,9396,REF_1_unassigned_KJ439776,343,1,1,
precursor_polyprotein,9396,REF_6w_DQ278892,340,1,1,
precursor_polyprotein,9397,REF_2q_FN666429,314,1,1,
precursor_polyprotein,9399,REF_1l_KC248197,343,1,1,
precursor_polyprotein,9399,REF_3h_JF735121,340,1,1,
precursor_polyprotein,9399,REF_3h_JF735126,340,1,1,
precursor_polyprotein,9399,REF_3k_D63821,340,1,1,
precursor_polyprotein,9399,REF_3k_JF735122,340,1,1,
precursor_polyprotein,9399,REF_6_unassigned_KJ470623,340,1,1,
precursor_polyprotein,9401,REF_6xd_KM252789,342,1,1,
precursor_polyprotein,9402,REF_6b_NC_009827,343,1,1,
precursor_polyprotein,9402,REF_6_NC_009827,343,1,1,
precursor_polyprotein,9404,REF_1_unassigned_KC248195,342,1,1,
precursor_polyprotein,9404,REF_6xd_KM252790,342,1,1,
precursor_polyprotein,9404,REF_6xd_KM252791,342,1,1,
precursor_polyprotein,9405,REF_3a_D28917,340,1,1,
precursor_polyprotein,9405,REF_3a_NC_009824,340,1,1,
precursor_polyprotein,9405,REF_3e_KJ470618,340,1,1,
precursor_polyprotein,9405,REF_3_NC_009824,340,1,1,
precursor_polyprotein,9405,REF_3_unassigned_JF735124,340,1,1,
precursor_polyprotein,9406,REF_3d_KJ470619,341,1,1,
precursor_polyprotein,9406,REF_3i_FJ407092,341,1,1,
precursor_polyprotein,9407,REF_6e_DQ314805,339,1,1,
precursor_polyprotein,9407,REF_6g_D63822,339,1,1,
precursor_polyprotein,9407,REF_6g_DQ314806,339,1,1,
precursor_polyprotein,9407,REF_6xc_KJ567651,339,1,1,
precursor_polyprotein,9408,REF_6_unassigned_KJ470622,340,1,1,
precursor_polyprotein,9409,REF_3a_JN714194,344,1,1,
precursor_polyprotein,9409,REF_4c_FJ462436,341,1,1,
precursor_polyprotein,9409,REF_6_unassigned_KJ470621,341,1,1,
precursor_polyprotein,9409,REF_6_unassigned_KJ470624,341,1,1,
precursor_polyprotein,9411,REF_3b_D49374,340,1,1,
precursor_polyprotein,9412,REF_6_unassigned_KJ470620,341,1,1,
precursor_polyprotein,9413,REF_6_unassigned_KC844039,339,1,1,
precursor_polyprotein,9414,REF_3g_JF735123,340,1,1,
precursor_polyprotein,9415,REF_2q_FN666428,314,1,1,
precursor_polyprotein,9415,REF_2_unassigned_KC197236,314,1,1,
precursor_polyprotein,9415,REF_2_unassigned_KC197237,314,1,1,
precursor_polyprotein,9418,REF_2_unassigned_KC197239,314,1,1,
precursor_polyprotein,9421,REF_2t_KC197238,314,1,1,
precursor_polyprotein,9436,REF_2_unassigned_JF735117,341,1,1,
precursor_polyprotein,9442,REF_2a_AB047639,341,1,1,
precursor_polyprotein,9442,REF_2a_D00944,341,1,1,
precursor_polyprotein,9442,REF_2d_JF735114,341,1,1,
precursor_polyprotein,9442,REF_2f_KC844042,341,1,1,
precursor_polyprotein,9442,REF_2f_KC844050,341,1,1,
precursor_polyprotein,9442,REF_2j_JF735113,341,1,1,
precursor_polyprotein,9442,REF_2r_JF735115,341,1,1,
precursor_polyprotein,9442,REF_2_D00944,341,1,1,
precursor_polyprotein,9442,REF_2_unassigned_JF735110,341,1,1,
precursor_polyprotein,9442,REF_2_unassigned_JF735116,341,1,1,
precursor_polyprotein,9442,REF_2_unassigned_JF735118,341,1,1,
precursor_polyprotein,9443,REF_2b_AB030907,342,1,1,
precursor_polyprotein,9443,REF_2b_D10988,342,1,1,
precursor_polyprotein,9443,REF_2k_AB031663,342,1,1,
precursor_polyprotein,9445,REF_2m_JF735111,341,1,1,
precursor_polyprotein,9452,REF_2_unassigned_JF735119,342,1,1,
precursor_polyprotein,9454,REF_2c_D50409,341,1,1,
precursor_polyprotein,9454,REF_2u_JF735112,341,1,1,
precursor_polyprotein,9469,REF_4_unassigned_JF735132,341,1,1,
precursor_polyprotein,9658,REF_2e_JF735120,341,1,1,
whole_genome,10,REF_4j_L36438,2,1,1,
whole_genome,96,REF_2n_L39309_L44602,1,1,1,
whole_genome,96,REF_2p_L39300_L44601,1,1,1,
whole_genome,111,REF_4e_L29589_L29590,4,1,1,
whole_genome,125,REF_2g_X93323,3,1,1,
whole_genome,195,REF_4e_L29589_L29590,115,1,1,
whole_genome,195,REF_4h_L29610_L29611,1,1,1,
whole_genome,195,REF_4i_L36439_L36437,1,1,1,
whole_genome,197,REF_2g_X93323,129,1,1,
whole_genome,198,REF_2h_X93327,1,1,1,
whole_genome,225,REF_2n_L39309_L44602,97,1,1,
whole_genome,225,REF_2p_L39300_L44601,97,1,1,
whole_genome,322,REF_4j_L36438,14,1,1,
whole_genome,324,REF_4e_L29589_L29590,196,1,1,
whole_genome,324,REF_4h_L29610_L29611,196,1,1,
whole_genome,324,REF_4i_L36439_L36437,196,1,1,
whole_genome,330,REF_4j_L36438,328,1,1,
whole_genome,447,REF_2n_L39309_L44602,226,1,1,
whole_genome,447,REF_2p_L39300_L44601,226,1,1,
whole_genome,483,REF_2n_L39309_L44602,460,1,1,
whole_genome,567,REF_4i_L36439_L36437,325,1,1,
whole_genome,573,REF_2s_JQ924942_HM777447_HM777332,1,1,1,
whole_genome,579,REF_4e_L29589_L29590,325,1,1,
whole_genome,579,REF_4h_L29610_L29611,325,1,1,
whole_genome,582,REF_2s_JQ924942_HM777447_HM777332,574,1,1,
